#2R0JLJJ9PP,FUT|Guesti,189,1,15,15,15,0,10,4,15,15,15,15,15,0,0,0,10,15,15,15
#9PCV9L982,FUT|Angelboy,89,2,0,0,0,1,1,15,1,15,0,0,15,0,1,1,7,15,10,7
#2208QGGGL,Dompe🐙,85,4,1,0,0,0,15,15,4,10,10,4,10,0,0,1,7,7,1,0
#QUYCVC2,KDS|sans,85,7,1,0,1,15,10,10,7,1,0,1,4,10,7,1,1,0,15,1
#J089RQ,Code: Drage,81,8,1,15,15,4,1,0,0,1,4,15,1,4,0,0,0,15,4,1
#Q2VCLG9Y9,YT: BelalBS,77,3,10,0,10,1,1,1,15,0,1,1,4,1,0,15,7,0,10,0
#9JCG0VY8U,TTM|Joker,72,1,7,0,0,0,15,0,0,0,4,0,1,4,0,7,15,15,4,0
#2CJJJGUJ20,ta0131,72,3,0,0,0,0,0,0,0,0,0,15,0,10,1,15,15,1,15,0
#2JQU8JQ2G,V777 SRT,69,2,0,0,10,0,0,4,15,15,0,15,10,0,0,0,0,0,0,0
#22CL00PG0,NAVI|Nowy297,69,2,0,0,0,0,15,10,7,0,15,15,0,0,0,7,0,0,0,0
#P29UCL2RP,Sansis,66,1,0,0,0,0,0,0,0,1,15,1,0,15,15,0,1,7,1,10
#92YRRLGQ2,草莓冰淇淋（＾ω＾）,66,5,4,0,15,15,1,0,15,4,0,0,10,1,0,1,0,0,0,0
#8J8U8L9YG,A🩶,62,1,0,0,10,7,15,10,4,10,0,0,1,0,0,0,0,0,4,1
#YUJ8PJ0LR,TE|snoiy,55,9,10,0,0,0,15,0,10,1,7,0,1,4,4,1,0,1,1,0
#GRUQCJQ8V,IAmAbsolute👁️,53,3,0,15,0,0,15,7,0,10,0,0,1,0,0,0,4,1,0,0
#22JR2JLYC,VTC|duckii ✗,53,4,0,10,1,1,0,0,15,7,10,0,4,0,1,1,1,1,0,1
#8CP9QGPU9,luvLIVly,52,12,0,0,4,0,10,10,7,1,0,10,10,0,0,0,0,0,0,0
#LYR0Q9C,Zoulan🖤,50,6,0,0,0,1,10,10,15,1,4,1,1,0,0,1,1,1,4,0
#2J9P2QUVU8,guestttqq122,49,3,0,0,0,4,7,0,10,15,1,1,10,0,0,0,0,0,1,0
#QURVLPG,VTC|ezlivi ✗,49,14,0,0,10,10,10,4,1,1,7,4,1,0,0,1,0,0,0,0
#80PVPCC29,NAVI|Enraged,47,1,0,0,15,0,10,0,0,0,0,0,0,0,0,0,10,10,1,1
#QVU98QL9J,TTV: ArthurBS,46,5,0,0,15,15,4,1,0,0,0,0,0,0,10,0,0,0,1,0
#2YJ9GJGC2,Zack,45,8,10,0,0,0,0,0,15,15,4,1,0,0,0,0,0,0,0,0
#8Y2Y0GYYG,FL|I see,45,12,4,10,1,0,10,4,1,1,0,0,0,0,4,0,0,0,0,10
#2QP8U809C8,Rati💜,43,1,0,0,0,0,0,0,1,0,0,10,15,0,0,1,0,0,15,1
#P90GVUV80,LLC|Jyro,43,4,0,0,4,0,0,1,1,15,0,10,0,0,4,0,1,0,7,0
#8V92UYCJ,HMB|Lukii,41,3,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,15
#VPCR282G,Shaula Yams,41,4,0,0,0,10,15,0,0,0,0,0,1,15,0,0,0,0,0,0
#LJQVURL2G,SLC|Dunott,41,6,0,0,0,0,0,0,0,0,0,0,0,0,1,10,15,0,0,15
#82GG2RLQG,FUT|ZeyroX🕊️,41,10,0,0,0,15,15,0,10,0,0,0,0,0,0,0,0,0,1,0
#2GV90L8YP,FUT|DeMaster🕊️,41,12,0,10,10,10,0,0,10,1,0,0,0,0,0,0,0,0,0,0
#LLV82LQPU,REV|Fayelo,40,5,0,0,1,0,1,10,4,15,7,1,0,0,0,0,0,0,1,0
#UR2UL8YR,CR|Moya,40,8,4,15,4,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0
#8LJJ0890C,IGM|Drake🦋,40,12,0,0,0,1,0,10,7,0,10,1,1,10,0,0,0,0,0,0
#LQJJC9UY8,TOC,40,15,4,10,1,4,4,7,4,1,0,0,0,0,0,0,0,1,0,4
#8R0JY2UJ2,れんのすけ,38,9,0,0,0,1,7,1,7,7,0,0,0,0,0,15,0,0,0,0
#2YGU9VVRV,RLM|Jalil🇫🇷,38,11,1,0,10,4,1,7,4,1,0,0,0,0,0,10,0,0,0,0
#8CRU0PQRQ,ZETA|どいん,38,12,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,10,1
#9RVPL0Q0P,BIG|Arthur🥥,38,15,0,0,1,10,0,0,0,0,0,0,7,0,10,0,0,0,0,10
#9LYUUJPYG,Neptun.最高,38,19,0,0,7,10,0,0,1,0,10,0,0,10,0,0,0,0,0,0
#U9G9U2UJ,solsti,37,3,15,15,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0
#82LUJLQP8,JonasThePipas,37,4,7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0
#GPPRCRLQG,sQwiRtl,37,10,10,15,4,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0
#882VV2JPP,Ghost T‎🤍,37,37,7,0,1,4,4,7,0,7,7,0,0,0,0,0,0,0,0,0
#YY09UPQ9,Lucas🦁,35,7,0,0,0,10,0,15,4,4,1,0,0,0,0,0,0,1,0,0
#PGPCYPRYC,slap me again,35,7,0,0,0,0,0,0,0,0,0,1,7,10,15,0,0,1,1,0
#2JY2JR09UC,Buzko,35,8,0,0,0,0,0,0,10,10,0,15,0,0,0,0,0,0,0,0
#Y8YQU2RY8,Unlucky,35,22,0,0,0,0,0,0,0,1,10,0,0,0,0,10,7,0,0,7
#28VP0G808,INS|Koga,34,11,0,0,1,4,10,1,4,1,4,4,1,4,0,0,0,0,0,0
#8G982C80L,Code: GonGon,34,11,0,0,0,0,1,0,1,1,7,4,10,10,0,0,0,0,0,0
#8CRYQJP9G,皮奥特雷克🎲,34,12,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,10,10
#LU8C9YJU,NOVA|Kiritom,34,14,0,0,0,7,0,0,10,7,0,10,0,0,0,0,0,0,0,0
#9Q22C88V8,Bielz,34,20,0,0,1,1,10,10,0,0,7,1,4,0,0,0,0,0,0,0
#Q2LUY8PVL,Tiktok•Jalil🤍,34,24,0,0,4,0,1,1,4,4,0,10,0,10,0,0,0,0,0,0
#9GJ8GYCY2,てるちむぷりん,33,10,0,0,0,0,0,15,0,0,10,7,0,0,1,0,0,0,0,0
#92YCGUYUU,🤡ToxicAsher🤡,33,12,0,0,0,0,1,0,7,10,10,0,1,0,4,0,0,0,0,0
#YLP9RY8V9,栗山 | Z̶e̶f̶f̶ツ,33,23,0,0,0,0,4,7,0,10,4,0,0,0,1,0,0,0,0,7
#CUGVUYPG,KitaTheRock🎸,33,29,0,0,1,1,1,0,0,10,1,4,4,0,0,0,0,4,7,0
#29UGLJV2G,RC｜Levi,32,3,15,0,0,0,1,0,10,0,0,0,4,0,0,0,1,1,0,0
#P90RJQ8C,ZETA|Sizuku,32,5,15,0,0,4,1,0,7,1,0,0,0,0,0,0,0,4,0,0
#P28GVVLPC,Trickster*,31,4,1,0,1,1,1,0,0,0,0,1,1,0,10,15,0,0,0,0
#PCPRPJV,TH|iKalvo,31,26,1,0,1,1,10,4,0,1,0,0,1,1,1,4,1,4,1,0
#RP88GPGYG,midoronashi,31,33,0,0,0,0,1,1,0,1,4,0,7,0,1,0,1,1,7,7
#220QRRLVV,Nanoxx,30,2,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0
#PLJP88C0Y,ßusTiiiiir😎,30,2,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0
#UJJYQQ2C,慶舎,30,7,7,0,7,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0
#20C80QUY9,GuGu,30,15,10,0,1,1,0,0,0,0,0,0,0,0,0,0,1,7,10,0
#2LLRJGPVV8,FUT|Ferissa,30,15,0,0,10,1,7,0,1,0,10,0,0,1,0,0,0,0,0,0
#8QY08JUVC,T5S|Tessar,30,22,0,0,4,0,0,0,0,4,0,0,1,1,1,1,1,0,7,10
#2J2GCPUV8C,GLB|Email🤠,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,7,0
#88UR2Q2Y8,clemens,29,6,0,0,0,7,0,0,0,0,0,0,0,15,0,0,7,0,0,0
#PRCUL8YV8,carry me pls,29,8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,10,4,0
